user_id,age,gender,workout_type,avg_daily_steps,subscription,app_rating,goal_achieved
113,44,M,S,5102,free,4.0,0.0
114,52,M,Y,4472,pro,1.0,
115,18,F,Y,7436,free,5.0,0.0
116,52,M,Y,4392,free,4.0,0.0
117,54,F,C,7898,free,1.0,0.0
118,31,M,Y,5119,free,4.0,0.0
119,20,M,Y,6537,free,4.0,0.0
120,18,M,Y,7098,pro,4.0,0.0
121,22,F,Y,7886,free,4.0,0.0
122,43,F,Y,6228,free,4.0,0.0
123,31,M,S,6604,free,4.0,0.0
124,56,F,S,5680,free,4.0,0.0
125,44,F,C,8463,pro,1.0,1.0
126,26,F,S,9142,pro,5.0,1.0
127,32,M,S,5812,pro,3.0,0.0
128,32,F,Y,3711,pro,4.0,0.0
129,43,F,C,7978,pro,1.0,0.0
130,59,M,C,10038,free,4.0,1.0
131,30,M,Y,5589,pro,5.0,0.0
132,49,F,C,7444,free,3.0,0.0
133,56,F,C,6708,free,3.0,0.0
134,49,M,C,6181,free,4.0,0.0
135,21,F,C,12327,pro,5.0,1.0
136,47,F,C,6943,pro,4.0,0.0
137,54,F,S,8291,free,3.0,1.0
138,40,F,S,7571,pro,5.0,0.0
139,56,F,D,4277,pro,4.0,0.0
140,32,M,S,5433,free,2.0,0.0
141,60,M,Y,5372,free,2.0,0.0
142,65,M,C,5998,pro,4.0,0.0
143,53,F,C,7244,free,3.0,
144,30,F,Y,4569,pro,3.0,0.0
145,49,M,C,8846,free,5.0,1.0
146,24,F,S,9092,free,2.0,1.0
147,39,F,S,5385,pro,4.0,0.0
148,45,F,S,5426,pro,3.0,0.0
149,19,F,C,10275,pro,4.0,1.0
150,59,F,C,7519,pro,4.0,0.0
151,23,M,S,8968,pro,1.0,1.0
152,45,M,C,7645,pro,4.0,0.0
153,45,M,Y,3785,free,2.0,0.0
154,37,M,Y,4203,free,5.0,0.0
155,47,F,D,4598,free,5.0,0.0
156,28,F,C,9674,pro,4.0,1.0
157,45,M,Y,4824,free,4.0,0.0
158,42,F,S,5942,free,3.0,
159,56,M,S,5316,free,4.0,0.0
160,50,F,C,9428,pro,3.0,1.0
161,18,F,Y,8722,pro,3.0,1.0
162,44,M,C,8357,free,4.0,1.0
163,30,F,S,5840,pro,2.0,0.0
164,58,M,C,7784,free,4.0,0.0
165,20,F,Y,5402,free,1.0,0.0
166,56,F,Y,5016,pro,4.0,0.0
167,23,M,Y,7037,free,3.0,0.0
168,25,F,C,8892,pro,3.0,1.0
169,44,M,C,8487,free,4.0,1.0
170,26,M,S,7904,free,5.0,0.0
171,54,F,S,6452,pro,4.0,0.0
172,50,M,C,7064,free,3.0,
173,59,F,Y,6000,pro,3.0,0.0
174,41,M,D,5180,pro,5.0,0.0
175,32,F,Y,5801,free,4.0,0.0
176,49,M,Y,5867,free,2.0,0.0
177,49,F,D,4104,free,5.0,0.0
178,41,F,C,6967,free,5.0,0.0
179,58,M,S,6071,free,5.0,0.0
180,29,F,D,6343,free,5.0,0.0
181,56,F,C,8080,free,5.0,1.0
182,19,F,Y,9004,free,2.0,
183,20,F,S,7983,pro,2.0,0.0
184,54,F,S,5717,pro,4.0,0.0
185,34,F,Y,4332,pro,4.0,0.0
186,19,F,D,8385,free,4.0,1.0
187,19,F,Y,7463,pro,3.0,0.0
188,45,M,C,7380,free,4.0,0.0
189,40,M,D,3584,pro,4.0,0.0
190,54,F,C,6800,pro,1.0,
191,78,M,S,5904,free,3.0,0.0
192,50,F,S,6919,pro,4.0,0.0
193,18,M,S,8860,pro,4.0,1.0
194,36,M,S,6055,pro,3.0,0.0
195,19,F,D,6353,pro,4.0,0.0
196,43,F,Y,5271,free,4.0,0.0
197,49,M,S,4213,free,4.0,
198,23,F,C,12707,free,1.0,1.0
199,49,F,D,5523,pro,4.0,0.0
200,21,M,D,7367,free,3.0,0.0
201,28,F,Y,5662,pro,5.0,0.0
202,34,M,C,8071,free,2.0,1.0
203,71,M,C,7248,free,4.0,0.0
204,41,F,C,7164,free,2.0,0.0
205,22,M,C,11219,pro,4.0,1.0
206,51,F,S,5637,free,4.0,0.0
207,23,F,D,7112,free,3.0,0.0
208,39,M,S,4938,free,4.0,0.0
209,28,F,C,9169,free,3.0,1.0
210,33,F,C,7070,free,3.0,0.0
211,50,M,C,7058,pro,4.0,0.0
212,26,F,C,10522,free,3.0,1.0
213,23,F,C,8808,free,5.0,1.0
214,33,F,C,8525,pro,4.0,1.0
215,46,F,Y,5658,pro,4.0,
216,20,M,D,6987,pro,1.0,0.0
217,15,F,S,9280,free,4.0,1.0
218,53,F,S,4268,pro,4.0,0.0
219,36,F,Y,6943,pro,3.0,0.0
220,43,F,C,9472,pro,5.0,1.0
221,20,F,C,11325,free,3.0,
222,36,F,D,5305,free,5.0,0.0
223,37,F,C,7173,pro,2.0,0.0
224,49,F,S,6005,free,5.0,0.0
225,24,F,S,8661,free,4.0,1.0
226,58,F,C,6710,pro,3.0,0.0
227,66,F,C,6697,pro,3.0,0.0
228,57,M,Y,4546,free,4.0,
229,56,M,C,8039,pro,5.0,1.0
230,15,M,C,9123,free,3.0,1.0
231,57,F,Y,3846,free,2.0,0.0
232,18,F,S,8369,pro,4.0,1.0
233,28,F,C,10459,free,4.0,1.0
234,45,F,D,4022,free,4.0,0.0
235,42,F,S,6578,pro,4.0,0.0
236,40,M,Y,5295,free,3.0,0.0
237,48,F,Y,5643,free,5.0,0.0
238,47,F,S,7174,pro,4.0,0.0
239,59,F,S,7769,pro,2.0,0.0
240,52,M,D,4875,pro,4.0,0.0
241,24,M,C,10232,pro,4.0,1.0
242,33,M,Y,5216,free,3.0,0.0
243,43,M,C,6832,pro,4.0,0.0
244,19,F,C,9775,free,3.0,
245,18,M,C,9002,pro,4.0,1.0
246,29,F,D,8218,free,5.0,1.0
247,22,F,D,6882,pro,2.0,0.0
248,54,M,C,9478,free,3.0,1.0
249,49,M,C,7278,free,5.0,0.0
250,26,M,Y,7476,pro,5.0,0.0
251,58,M,S,6015,pro,4.0,0.0
252,13,M,C,9412,pro,4.0,
253,36,F,Y,3579,free,4.0,0.0
254,33,M,S,6358,free,5.0,0.0
255,20,F,D,7089,pro,5.0,0.0
256,37,M,C,8538,pro,3.0,1.0
257,41,F,S,4653,pro,4.0,0.0
258,50,F,S,5267,pro,4.0,0.0
259,41,F,Y,5689,pro,4.0,0.0
260,10,F,S,8791,free,4.0,1.0
261,25,F,S,6786,pro,4.0,0.0
262,53,F,C,8246,pro,5.0,1.0
263,55,F,Y,4236,pro,2.0,0.0
264,57,F,S,6560,pro,3.0,0.0
265,37,M,C,8286,pro,4.0,1.0
266,52,M,Y,4700,free,3.0,0.0
267,42,F,C,7882,free,1.0,0.0
268,65,F,C,7393,free,2.0,0.0
269,42,F,D,4956,pro,4.0,0.0
270,46,F,S,5930,pro,5.0,0.0
271,35,F,Y,4172,free,4.0,0.0
272,35,M,C,8682,pro,4.0,1.0
273,19,M,Y,6515,free,3.0,0.0
274,52,M,C,7745,free,4.0,0.0
275,77,F,S,6409,pro,4.0,0.0
276,58,F,D,6286,pro,4.0,0.0
277,53,M,Y,4706,free,3.0,0.0
278,50,F,S,6847,free,2.0,0.0
279,79,M,C,9009,free,2.0,1.0
280,50,F,D,4237,free,4.0,0.0
281,31,F,S,5535,free,5.0,0.0
282,38,M,Y,6682,free,5.0,0.0
283,37,F,Y,4903,free,4.0,0.0
284,25,M,C,11733,free,4.0,1.0
285,24,M,C,8889,free,5.0,1.0
286,20,M,Y,6303,free,3.0,0.0
287,34,M,C,8458,pro,3.0,1.0
288,50,M,C,10854,pro,5.0,1.0
289,29,F,D,7126,free,3.0,0.0
290,39,F,S,4312,free,5.0,0.0
291,39,F,Y,3875,free,5.0,0.0
292,47,M,S,6300,free,4.0,0.0
293,55,F,S,7187,free,5.0,0.0
294,55,M,C,7998,free,4.0,0.0
295,25,M,C,11032,free,4.0,1.0
296,44,F,C,9143,pro,3.0,
297,44,M,S,5877,free,2.0,0.0
298,51,F,Y,5015,free,3.0,
299,38,F,S,6034,pro,4.0,0.0
300,47,M,S,6225,free,2.0,0.0
301,50,M,S,4848,free,1.0,0.0
302,45,M,C,8116,free,2.0,1.0
303,50,F,S,5691,free,4.0,
304,22,M,C,9716,pro,5.0,1.0
305,36,M,C,7735,free,5.0,0.0
306,21,M,C,10913,free,4.0,1.0
307,52,F,S,6562,free,5.0,0.0
308,34,M,Y,6048,free,4.0,0.0
309,45,M,C,9482,pro,4.0,1.0
310,47,F,C,6559,pro,4.0,0.0
311,46,F,S,6015,free,2.0,0.0
312,23,M,C,9588,free,5.0,1.0
313,52,M,D,4474,free,3.0,0.0
314,58,M,S,6523,pro,4.0,0.0
315,54,F,S,4446,free,4.0,0.0
316,41,M,S,7484,free,3.0,0.0
317,46,F,C,8078,free,3.0,1.0
318,48,F,S,6145,free,4.0,0.0
319,52,F,S,5656,free,1.0,0.0
320,50,M,D,5983,free,4.0,0.0
321,38,F,C,7970,free,4.0,0.0
322,49,F,S,7118,free,4.0,0.0
323,40,F,S,5817,free,4.0,0.0
324,50,M,C,10073,pro,4.0,1.0
325,20,F,S,8506,free,4.0,1.0
326,35,M,Y,5407,free,4.0,0.0
327,42,M,Y,6004,pro,4.0,0.0
328,59,M,C,8217,free,4.0,1.0
329,48,F,Y,4065,pro,5.0,0.0
330,20,M,D,7168,pro,3.0,0.0
331,57,M,D,4954,free,4.0,0.0
332,41,M,C,7352,pro,5.0,0.0
333,49,M,Y,5973,free,3.0,0.0
334,39,F,C,8854,free,2.0,1.0
335,40,F,D,5210,free,4.0,0.0
336,19,M,S,8167,free,2.0,1.0
337,44,F,C,8475,pro,3.0,1.0
338,59,F,Y,5561,pro,5.0,0.0
339,19,M,C,10083,pro,4.0,1.0
340,43,M,D,4602,pro,3.0,0.0
341,34,F,D,6043,pro,5.0,0.0
342,11,F,Y,8404,pro,5.0,1.0
343,62,M,C,8494,free,4.0,1.0
344,26,F,Y,7018,free,3.0,0.0
345,60,M,C,8217,free,5.0,1.0
346,56,F,C,7686,pro,4.0,0.0
347,46,M,Y,4548,free,4.0,0.0
348,17,M,C,10708,free,5.0,
349,43,M,S,6732,free,4.0,0.0
350,52,F,D,5231,free,3.0,0.0
351,42,F,C,8134,free,4.0,1.0
352,67,M,C,7740,free,3.0,0.0
353,30,M,D,4940,pro,4.0,0.0
354,24,F,C,10674,free,4.0,1.0
355,53,M,Y,3390,pro,2.0,0.0
356,37,M,D,4990,free,4.0,0.0
357,18,F,D,8092,free,3.0,1.0
358,25,M,Y,7392,free,3.0,0.0
359,33,F,C,7198,free,4.0,0.0
360,31,F,C,7073,free,3.0,0.0
361,29,M,Y,8350,free,4.0,1.0
362,40,M,D,3476,free,2.0,0.0
363,32,M,S,6620,free,4.0,0.0
364,45,F,C,7201,free,5.0,0.0
365,51,F,C,8487,pro,4.0,1.0
366,19,F,C,8574,pro,4.0,1.0
367,49,M,Y,4650,free,5.0,0.0
368,40,F,S,3764,pro,3.0,0.0
369,39,F,D,4363,free,1.0,0.0
370,42,F,Y,4852,pro,4.0,0.0
371,39,F,C,7047,pro,1.0,0.0
372,39,F,S,5751,pro,5.0,0.0
373,59,F,S,3969,free,3.0,0.0
374,23,F,S,7931,free,4.0,0.0
375,32,M,Y,5917,free,4.0,0.0
376,60,M,Y,4972,free,3.0,0.0
377,54,F,Y,6326,free,4.0,0.0
378,50,M,C,9096,free,1.0,1.0
379,25,F,C,10220,free,4.0,1.0
380,22,F,Y,6346,free,1.0,0.0
381,56,F,C,7113,pro,5.0,0.0
382,21,M,C,11279,pro,5.0,1.0
383,23,M,C,9346,pro,3.0,1.0
384,49,M,Y,5376,free,3.0,0.0
385,47,F,C,6800,pro,4.0,0.0
386,52,F,Y,6063,pro,3.0,0.0
387,78,F,D,5543,free,5.0,0.0
388,33,M,C,7928,free,4.0,0.0
389,30,F,C,8275,pro,3.0,1.0
390,59,F,C,7990,free,5.0,0.0
391,47,M,D,6155,free,4.0,0.0
392,36,F,C,8303,free,5.0,1.0
393,34,M,S,5802,free,5.0,0.0
394,36,M,C,6965,pro,3.0,0.0
395,11,F,Y,7792,pro,1.0,0.0
396,43,M,S,8436,free,5.0,1.0
397,54,F,Y,4214,free,5.0,0.0
398,43,F,D,4153,free,2.0,0.0
399,40,F,C,8358,free,5.0,1.0
400,26,M,Y,6415,free,4.0,0.0
401,29,F,C,12150,pro,3.0,1.0
402,18,F,D,7364,free,5.0,0.0
403,18,F,Y,7738,free,3.0,
404,51,M,D,5353,pro,5.0,0.0
405,49,M,C,7400,free,3.0,0.0
406,42,F,C,7736,pro,4.0,0.0
407,57,M,S,4579,pro,3.0,0.0
408,18,F,S,7456,pro,4.0,0.0
409,33,F,C,8394,free,4.0,1.0
410,56,F,S,4339,free,3.0,0.0
411,22,F,C,9316,free,4.0,1.0
412,39,F,S,6760,free,4.0,0.0
413,16,F,Y,7089,pro,2.0,0.0
414,20,F,S,8962,pro,5.0,1.0
415,29,F,C,9714,pro,3.0,1.0
416,43,M,S,7256,pro,4.0,0.0
417,75,M,C,7666,pro,4.0,0.0
418,54,F,D,5557,free,4.0,0.0
419,39,M,C,8705,free,2.0,1.0
420,46,F,Y,5140,pro,4.0,0.0
421,31,M,D,5501,free,4.0,0.0
422,45,F,Y,5149,free,4.0,0.0
423,22,F,Y,5857,free,5.0,0.0
424,47,F,Y,5869,pro,4.0,0.0
425,22,F,D,8039,free,2.0,1.0
426,29,F,S,5905,pro,3.0,0.0
427,33,M,S,5081,pro,3.0,0.0
428,43,F,S,6513,free,2.0,0.0
429,43,M,S,4221,free,3.0,0.0
430,38,F,S,6479,free,3.0,0.0
431,56,F,S,6163,pro,3.0,0.0
432,53,M,C,9334,pro,2.0,1.0
433,50,M,C,8699,pro,1.0,1.0
434,47,F,C,8044,free,2.0,1.0
435,54,M,C,7898,free,3.0,0.0
436,40,M,C,7646,free,4.0,0.0
437,27,F,S,7568,pro,4.0,0.0
438,22,F,C,12118,free,2.0,1.0
439,53,F,Y,4223,free,4.0,0.0
440,51,F,C,6852,free,3.0,0.0
441,48,F,C,10207,free,3.0,1.0
442,62,F,Y,4533,free,1.0,0.0
443,36,M,S,5532,free,4.0,0.0
444,49,F,C,7983,free,4.0,0.0
445,18,M,D,6521,free,3.0,0.0
446,22,F,D,7262,pro,2.0,0.0
447,21,F,C,8645,pro,5.0,
448,33,F,C,7535,free,3.0,0.0
449,41,M,D,4678,pro,3.0,
450,33,F,S,6115,free,5.0,0.0
451,75,F,S,6278,free,5.0,0.0
452,45,M,Y,4257,pro,4.0,0.0
453,49,M,C,7747,pro,4.0,0.0
454,44,F,S,5382,pro,3.0,0.0
455,37,M,C,6494,free,2.0,0.0
456,41,F,Y,5551,free,4.0,0.0
457,29,M,S,7119,pro,2.0,0.0
458,52,M,Y,4673,free,4.0,0.0
459,50,F,C,6549,free,5.0,0.0
460,50,M,C,6592,pro,5.0,0.0
461,60,F,S,7537,pro,3.0,0.0
462,54,M,Y,5267,pro,4.0,0.0
463,29,M,S,6723,free,4.0,0.0
464,20,F,C,10234,pro,5.0,1.0
465,18,F,D,7670,free,3.0,0.0
466,50,F,C,8153,free,1.0,1.0
467,57,F,D,6099,pro,3.0,0.0
468,27,F,C,8985,free,3.0,1.0
469,62,M,Y,3406,free,3.0,0.0
470,46,M,C,8944,pro,4.0,1.0
471,30,F,D,5221,free,4.0,0.0
472,29,F,S,5587,free,3.0,0.0
473,48,F,C,7535,free,4.0,0.0
474,19,M,C,9094,free,2.0,1.0
475,52,M,C,7588,free,5.0,0.0
476,40,F,C,6437,pro,5.0,0.0
477,34,F,D,5476,pro,5.0,0.0
478,43,F,S,4909,free,5.0,0.0
479,25,F,Y,6983,pro,3.0,0.0
480,46,F,S,4691,free,1.0,0.0
481,43,M,Y,6015,free,4.0,0.0
482,27,M,C,10909,pro,5.0,1.0
483,43,M,C,6411,free,3.0,0.0
484,51,M,Y,4214,pro,1.0,0.0
485,58,F,D,5422,free,5.0,0.0
486,24,F,C,12111,pro,2.0,1.0
487,21,F,C,9937,free,4.0,1.0
488,28,M,S,7530,free,4.0,0.0
489,46,M,D,3454,free,3.0,0.0
490,53,M,C,8894,pro,2.0,1.0
491,42,M,S,5868,free,4.0,0.0
492,38,F,D,5055,pro,4.0,0.0
493,53,M,C,8362,free,5.0,1.0
494,15,F,C,7548,free,3.0,0.0
495,54,M,S,5862,free,2.0,0.0
496,26,M,D,7373,pro,4.0,0.0
497,41,M,C,8618,pro,4.0,1.0
498,52,F,S,6547,free,3.0,0.0
499,52,F,S,4586,pro,4.0,0.0
500,53,M,S,5769,free,3.0,
501,35,M,S,5710,pro,3.0,0.0
502,56,F,S,4533,pro,2.0,0.0
503,49,M,S,5573,free,3.0,0.0
504,41,M,S,6305,free,4.0,0.0
505,40,F,S,5309,pro,4.0,0.0
506,49,F,S,6205,pro,4.0,0.0
507,54,M,D,5449,free,5.0,0.0
508,29,F,C,9222,free,2.0,1.0
509,66,F,Y,4761,free,2.0,
510,40,M,Y,4058,free,1.0,0.0
511,42,F,C,7226,pro,2.0,0.0
512,52,F,S,5969,pro,4.0,0.0
513,58,M,S,6618,free,4.0,0.0
514,47,M,C,8906,free,4.0,1.0
515,34,M,S,6739,free,3.0,0.0
516,37,F,C,7424,free,3.0,0.0
517,42,M,C,6598,free,4.0,0.0
518,39,F,Y,5593,free,2.0,0.0
519,30,F,C,7638,free,4.0,0.0
520,36,M,Y,4491,free,5.0,0.0
521,53,F,S,6127,free,3.0,0.0
522,29,M,D,5928,free,4.0,0.0
523,58,F,S,6529,free,4.0,0.0
524,36,F,C,6803,free,2.0,0.0
525,29,M,Y,6968,free,4.0,0.0
526,26,F,C,10049,free,3.0,1.0
527,24,M,S,7398,free,1.0,0.0
528,45,M,D,4990,pro,4.0,0.0
529,31,M,C,8512,pro,5.0,1.0
530,16,M,S,6884,pro,3.0,0.0
531,36,F,Y,5160,free,3.0,0.0
532,33,M,D,5006,pro,5.0,0.0
533,22,M,Y,6442,pro,5.0,0.0
534,52,F,C,7181,free,4.0,0.0
535,29,M,Y,7776,free,3.0,0.0
536,42,F,C,9195,pro,5.0,1.0
537,38,F,Y,5045,free,3.0,0.0
538,13,F,D,8661,free,4.0,1.0
539,40,M,Y,3430,pro,1.0,0.0
540,11,M,D,6675,pro,4.0,0.0
541,56,M,C,6324,free,3.0,0.0
542,59,F,Y,6805,free,4.0,0.0
543,56,M,Y,5570,free,3.0,0.0
544,31,M,C,8166,pro,3.0,1.0
545,48,F,D,5627,free,4.0,0.0
546,22,F,C,11156,free,5.0,1.0
547,52,M,Y,5884,pro,5.0,0.0
548,40,M,Y,5737,free,3.0,0.0
549,46,F,Y,4789,pro,4.0,0.0
550,60,M,C,7765,free,4.0,0.0
551,28,F,S,7024,free,3.0,
552,35,F,S,6457,pro,1.0,0.0
553,29,M,D,7078,free,4.0,0.0
554,26,F,S,8992,free,5.0,
555,27,M,C,10057,free,4.0,1.0
556,34,M,Y,6160,pro,4.0,0.0
557,55,F,S,6537,pro,4.0,0.0
558,24,F,S,9151,pro,3.0,1.0
559,30,F,S,6639,free,4.0,0.0
560,57,F,D,5045,free,4.0,0.0
561,59,M,S,6428,free,2.0,0.0
562,26,M,S,8141,pro,5.0,1.0
563,44,M,C,6488,free,3.0,0.0
564,12,M,C,10724,pro,5.0,1.0
565,22,M,C,9168,free,3.0,1.0
566,46,M,C,7798,pro,3.0,0.0
567,54,M,S,6664,pro,3.0,0.0
568,55,M,Y,4467,pro,4.0,0.0
569,36,F,S,7165,free,2.0,0.0
570,25,F,Y,6583,free,4.0,0.0
571,18,M,D,7872,free,4.0,0.0
572,39,F,Y,5339,free,4.0,0.0
573,34,F,Y,5955,free,1.0,0.0
574,24,M,S,6972,free,4.0,0.0
575,42,F,S,7672,free,2.0,0.0
576,21,F,C,10986,pro,4.0,1.0
577,53,F,S,6355,pro,2.0,0.0
578,23,M,D,8220,free,5.0,1.0
579,48,F,Y,4516,pro,4.0,0.0
580,36,M,C,8601,free,4.0,1.0
581,56,F,S,5662,free,4.0,0.0
582,44,F,Y,6117,free,2.0,0.0
583,27,F,C,10254,pro,3.0,1.0
584,43,F,S,6026,free,5.0,0.0
585,36,F,D,5244,free,5.0,0.0
586,56,M,S,6599,pro,1.0,0.0
587,20,M,C,10974,free,4.0,1.0
588,30,F,S,5409,pro,4.0,0.0
589,45,M,D,5910,pro,4.0,0.0
590,37,M,S,7077,pro,2.0,0.0
591,45,M,C,7665,free,3.0,0.0
592,25,M,S,8472,free,3.0,1.0
593,58,F,S,4625,free,5.0,
594,56,F,S,7918,free,4.0,0.0
595,18,F,Y,7005,free,4.0,0.0
596,20,F,C,10461,free,5.0,1.0
597,30,F,D,3913,pro,4.0,0.0
598,45,M,C,7555,pro,5.0,0.0
599,42,F,S,6732,free,4.0,0.0
600,50,M,C,7961,free,2.0,0.0
601,55,F,S,6258,free,5.0,0.0
602,23,F,S,8603,free,4.0,1.0
603,49,M,S,4840,pro,3.0,0.0
604,38,F,C,6497,pro,3.0,0.0
605,76,F,S,4784,pro,2.0,0.0
606,38,F,C,7790,pro,4.0,0.0
607,28,M,Y,6694,free,5.0,0.0
608,54,F,D,4428,pro,5.0,0.0
609,53,F,C,7384,free,5.0,0.0
610,52,M,S,4730,free,2.0,0.0
611,11,M,S,8637,free,3.0,1.0
612,37,F,C,7548,free,1.0,0.0
613,35,M,S,6913,free,5.0,0.0
614,58,F,Y,4344,free,3.0,0.0
615,31,F,S,4602,pro,4.0,0.0
616,32,F,C,8574,free,4.0,1.0
617,48,M,Y,4121,free,4.0,0.0
618,18,F,S,8510,free,3.0,1.0
619,20,M,Y,5265,pro,5.0,0.0
620,33,M,S,5493,free,5.0,0.0
621,40,F,S,5321,pro,3.0,0.0
622,28,M,C,9021,pro,4.0,1.0
623,29,M,C,9526,free,5.0,1.0
624,27,F,D,5615,pro,1.0,0.0
625,49,M,C,7481,free,4.0,0.0
626,33,M,D,5255,free,2.0,0.0
627,25,F,S,8741,pro,4.0,1.0
628,55,F,C,8417,free,1.0,1.0
629,29,F,C,9720,free,4.0,1.0
630,41,M,C,8235,free,3.0,1.0
631,45,M,D,4288,free,4.0,0.0
632,25,M,S,7489,pro,5.0,0.0
633,45,M,S,6143,free,5.0,0.0
634,53,F,C,7840,pro,5.0,0.0
635,43,M,C,8402,free,4.0,1.0
636,25,M,S,6153,pro,1.0,0.0
637,45,F,C,8079,free,3.0,1.0
638,45,F,Y,4216,free,5.0,0.0
639,54,F,S,7114,pro,3.0,0.0
640,58,M,S,5100,free,2.0,0.0
641,53,M,S,5992,free,4.0,0.0
642,44,M,S,6956,free,3.0,0.0
643,34,M,D,4175,pro,3.0,0.0
644,26,F,S,8307,free,5.0,1.0
645,50,F,C,7749,pro,5.0,0.0
646,37,F,S,6014,free,4.0,0.0
647,30,F,C,8940,free,5.0,1.0
648,45,M,C,7263,pro,4.0,0.0
